"SKU","MasterProductID","Status","ProductName","Color","Cut","Material","Gender","BrandSegment","Pillar","MerchPlannerCategory","Collection","ProductType","SizeChart","SizeChartMessaging","Price","SalePrice","Description","ActualStartDate","TargetLaunchDate","InitialSeasonLaunch","LifeCycle","InitialPairsOrdered","NikeProductID","InstanceID","FOB","APS","ProdManOnly","MainColorHex","AccentColorHex","X Ref Style","Comments","CORE","destCustomizeSKU","destCustomizeMetricID"
"5653554C","MP_1869","Online","Men's Music Tee","Shark",,"100% Cotton","Men",,"Apparel","Tees",,"regular","Standard Size Chart","Runs true to size",25,19.99,"Music Graphic Tee.


100% cotton tee. Made in Mexico. Machine wash cold.",41306,,"13 Spring","Runout",,,,,,0,"D8BFD8",,"05653C",,"N",,
"05868C",,"Offline","Men's My Kicks Hoodie","Morel Heather",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,25,,,,12/01/2013,"13 Holiday","Runout",45,,,,,0,,,"05868C","pending","N",,
"05317C",,"Offline","Men's Photo Chuck  Crew Tee","Optic White",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,08/01/2013,"13 Fall","Runout",27,,,,,0,,,"05317C","pending","N",,
"4648002C",,"Offline","Men's Pullover Zip Detail Hoodie","Phantom",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,68,,,,08/01/2013,"13 Fall","Runout",23,,,,,0,,,"04648C","pending","N",,
"4648056C",,"Offline","Men's Pullover Zip Detail Hoodie","Drizzle",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,68,,,,08/01/2013,"13 Fall","Runout",19,,,,,0,,,"04648C","pending","N",,
"05265C",,"Offline","Men's Quilted Pullover Star Chevron","Ember",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,70,,,,11/01/2013,"13 Holiday","Runout",37,,,,,0,,,"05265C","pending","N",,
"05188C",,"Offline","Men's Quilted Shirt Jacket","Charcoal",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,138,,,,11/01/2013,"13 Holiday","Runout",20,,,,,0,,,"05188C","pending","N",,
"05258C",,"Offline","Men's Raglan Crew","Jet Black",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,60,,,,11/01/2013,"13 Holiday","Runout",30,,,,,0,,,"05258C","pending","N",,
"5217035C",,"Offline","Men's Rib Pull Over Shawl Collar",,,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,58,,,,11/01/2013,"13 Holiday","Runout",79,,,,,0,,,"05217C","pending","N",,
"5217001C",,"Offline","Men's Rib Pullover Shawl Collar","Jet Black",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,58,,,,11/01/2013,"13 Holiday","Runout",90,,,,,0,,,"05217C","pending","N",,
"03384C",,"Online","Men's Roll Sleeve Shirt","Navy/Multi",,"Cotton","Men",,"Apparel","Shirts",,"regular","Standard Size Chart",,68,49.99,,41306,41275,"13 Spring","Runout",,,,,,0,,,"03384C",,"N",,
"5237001C",,"Offline","Men's Salt & Pepper Zip Jacket ","Jet Black",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,78,,,,11/01/2013,"13 Holiday","Runout",53,,,,,0,,,"05237C","pending","N",,
"03405C",,"Online","Men's Single Pocket Plaid Shirt","Phantom Grey",,"Cotton","Men",,"Apparel","Shirts",,"regular","Standard Size Chart",,68,49.99,,41239,41214,"12 Holiday","Runout",,,,,,0,,,"03405C",,"N",,
"05900C",,"Offline","Men's Skeleton Tee","Morel Heather",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,25,,,,11/01/2013,"13 Holiday","Runout",71,,,,,0,,,"05900C","pending","N",,
"5312001C",,"Offline","Men's Sketched Crew Tee","Jet Black",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,07/01/2013,"13 Fall","Runout",65,,,,,0,,,"05312C","pending","N",,
"5312110C",,"Offline","Men's Sketched Crew Tee","Optic White",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,07/01/2013,"13 Fall","Runout",43,,,,,0,,,"05312C","pending","N",,
"5312385C",,"Offline","Men's Sketched Crew Tee","Morel Heather",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,07/01/2013,"13 Fall","Runout",49,,,,,0,,,"05312C","pending","N",,
"5312904C",,"Offline","Men's Sketched Crew Tee","Royal Blue",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,07/01/2013,"13 Fall","Runout",52,,,,,0,,,"05312C","pending","N",,
"094001C","MP_1707","Online","Men's Skull Laughing Tee","Phantom",,"Cotton","Men",,"Apparel","Tees",,"regular","Standard Size Chart",,38,26.99,"Checkered Past.


A checkered skull laughs in the face of everything in this tee. 100% cotton. Made in Peru. Machine wash cold, inside out. Tumble dry low.",41081,41053,"12 Summer","Runout",,,,,,0,0,,,,"N",,
"094742C","MP_1707","Online","Men's Skull Laughing Tee","Gold Rutile",,"Cotton","Men",,"Apparel","Tees",,"regular","Standard Size Chart",,38,26.99,"Checkered Past.
A checkered skull laughs in the face of everything in this tee. 100% cotton. Made in Peru. Machine wash cold, inside out. Tumble dry low.",41081,41053,"12 Summer","Runout",,,,,,0,"FFF68F",,,,"N",,
"1611C122","MP_1807","Online","Men's Slouchy Funnel Neck Pullover","String",,"Cotton","Men",,"Apparel","Hoodies",,"regular","Standard Size Chart","Runs true to size",78,54.99,"Go Wide.


A big, warm hug around the neck. Heathered funnel neck hooded sweatshirt with single front pocket. Heavy weight cotton slub jersey material. 100% Cotton.





Made in China. Machine wash cold. Warning: Color fading may occur after wash.",41207,41183,"12 Holiday","Runout",,,,,,0,"548B54",,,,"N",,
"1611C400","MP_1807","Online","Men's Slouchy Funnel Neck Pullover","Dress Blue",,"Cotton","Men",,"Apparel","Hoodies",,"regular","Standard Size Chart","Runs true to size",78,54.99,"Go Wide.


A big, warm hug around the neck. Heathered funnel neck hooded sweatshirt with single front pocket. Heavy weight cotton slub jersey material. 100% Cotton.





Made in China. Machine wash cold. Warning: Color fading may occur after wash.",41207,41183,"12 Holiday","Runout",,,,,,0,"3D59AB",,,,"N",,
"1611C647","MP_1807","Online","Men's Slouchy Funnel Neck Pullover","Cabernet",,"Cotton","Men",,"Apparel","Hoodies",,"regular","Standard Size Chart","Runs true to size",78,54.99,"Go Wide.


A big, warm hug around the neck. Heathered funnel neck hooded sweatshirt with single front pocket. Heavy weight cotton slub jersey material. 100% Cotton.





Made in China. Machine wash cold. Warning: Color fading may occur after wash.",41207,41183,"12 Holiday","Runout",,,,,,0,"B22222",,,,"N",,
"1890040C","MP_1854","Online","Men's Snorkel Hoodie","Castlerock Grey",,"Cotton & Polyester","Men",,"Apparel","Hoodies",,"regular","Standard Size Chart","Runs true to size",78,54.99,"Good match.


Beat the cold with a hoodie with full zipper closure and front pockets. 80% cotton, 20% polyester.





Made in China. Machine wash cold.",41288,41275,"13 Spring","Runout",,,,,,0,"E0E0E0",,"01890C",,"N",,
"05867C",,"Offline","Men's Soft Rock Is Killing Us Hoodie","Black Heather",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,25,,,,12/01/2013,"13 Holiday","Runout",45,,,,,0,,,"05867C","pending","N",,
"4611115C",,"Offline","Men's Space Dye French Terry Crew","Snow Heather",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,58,,,,11/01/2013,"13 Holiday","Runout",60,,,,,0,,,"04611C","pending","N",,
"5647002C","MP_1856","Online","Men's Spray Paint Chuck Patch Tee","Phantom",,"100% Cotton","Men",,"Apparel","Tees",,"regular","Standard Size Chart","Runs true to size",25,0,"From the feet up.


The iconic Chuck Taylor All Star patch makes its way from the sneaker to the shirt. 100% cotton tee. Made in Mexico. Machine wash cold.",41291,,"13 Spring","Runout",,,,,,0,0,,"05647C",,"N",,
"5647035C","MP_1856","Online","Men's Spray Paint Chuck Patch Tee","Vintage Grey Heather",,"100% Cotton","Men",,"Apparel","Tees",,"regular","Standard Size Chart","Runs true to size",25,0,"From the feet up.


The iconic Chuck Taylor All Star patch makes its way from the sneaker to the shirt. 100% cotton tee. Made in Mexico. Machine wash cold.",41291,,"13 Spring","Runout",,,,,,0,"EEE5DE",,"05647C",,"N",,
"5647100C","MP_1856","Online","Men's Spray Paint Chuck Patch Tee","Bright White",,"100% Cotton","Men",,"Apparel","Tees",,"regular","Standard Size Chart","Runs true to size",25,0,"From the feet up.


The iconic Chuck Taylor All Star patch makes its way from the sneaker to the shirt. 100% cotton tee. Made in Mexico. Machine wash cold.",41291,,"13 Spring","Runout",,,,,,0,"FFFFFF",,"05647C",,"N",,
"5647358C","MP_1856","Online","Men's Spray Paint Chuck Patch Tee","Ivy Green",,"100% Cotton","Men",,"Apparel","Tees",,"regular","Standard Size Chart","Runs true to size",25,0,"From the feet up.


The iconic Chuck Taylor All Star patch makes its way from the sneaker to the shirt. 100% cotton tee. Made in Mexico. Machine wash cold.",41291,,"13 Spring","Runout",,,,,,0,"8E8E38",,"05647C",,"N",,
"6027001C",,"Offline","Men's Square Cons Tee","Jet Black",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,12/01/2013,"13 Holiday","Runout",45,,,,,0,,,"06027C","pending","N",,
"6027035C",,"Offline","Men's Square Cons Tee","Multi",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,12/01/2013,"13 Holiday","Runout",40,,,,,0,,,"06027C","pending","N",,
"7274110C",,"Offline","Men's Star And Stripe Crew Tee","Bright White",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,12/01/2013,"13 Holiday","Runout",62,,,,,0,,,"07274C","pending","N",,
"05395C",,"Offline","Men's Star Cheveron Crew Tee","Jet Black",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,08/01/2013,"13 Fall","Runout",25,,,,,0,,,"05395C","pending","N",,
"05396C",,"Offline","Men's Star Cheveron Crew Tee","Vintage Grey",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,08/01/2013,"13 Fall","Runout",25,,,,,0,,,"05396C","pending","N",,
9002330,,"Offline","Men's Star Chevron 3 Pack Sock","Gry/Navy/Rose",,,"Men",,"Accessories","Socks",,"regular","Standard Size Chart",,13,,,,11/01/2013,"13 Holiday","Runout",576,,,,,0,,,,"pending","N",,
"5392001C",,"Offline","Men's Star Chevron Crew Tee","Jet Black",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,07/01/2013,"13 Fall","Runout",30,,,,,0,,,"05392C","pending","N",,
"5392001C",,"Offline","Men's Star Chevron Crew Tee","Jet Black",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,07/01/2013,"13 Fall","Runout",30,,,,,0,,,"05392C","pending","N",,
"5392100C",,"Offline","Men's Star Chevron Crew Tee","Bright White",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,07/01/2013,"13 Fall","Runout",43,,,,,0,,,"05392C","pending","N",,
"5392642C",,"Offline","Men's Star Chevron Crew Tee","Varsity Red",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,07/01/2013,"13 Fall","Runout",39,,,,,0,,,"05392C","pending","N",,
"5274001C",,"Offline","Men's Star Chevron Full Zip Hoodie","Jet Black",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,58,,,,07/01/2013,"13 Fall","Runout",36,,,,,0,,,"05274C","pending","N",,
"5274001C",,"Offline","Men's Star Chevron Full Zip Hoodie","Jet Black",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,58,,,,07/01/2013,"13 Fall","Runout",36,,,,,0,,,"05274C","pending","N",,
"5274035C",,"Offline","Men's Star Chevron Full Zip Hoodie","Vintage Grey",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,58,,,,07/01/2013,"13 Fall","Runout",51,,,,,0,,,"05274C","pending","N",,
"5274035C",,"Offline","Men's Star Chevron Full zip Hoodie","Vintage Grey",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,58,,,,07/01/2013,"13 Fall","Runout",51,,,,,0,,,"05274C","pending","N",,
"5274611C",,"Offline","Men's Star Chevron Full Zip Hoodie","Chilli Pepper",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,58,,,,11/01/2013,"13 Holiday","Runout",47,,,,,0,,,"05274C","pending","N",,
3102002,"MP_1761","Online","Men's Star Chevron Tee","Dark Steel Heather",,"100% Cotton","Men",,"Apparel","Tees",,"regular","Standard Size Chart","Runs true to size",25,0,"Pure play.


A Star Chevron staple with a screenprinted logo across the chest in a variety of colors fit for any game. 100% cotton.





Made in Mexico. Machine wash cold.",41130,41114,"12 Fall","Runout",,,,,,0,"8F8F8F",,,,"N",,
3310058,"MP_1761","Online","Men's Star Chevron Tee","Smoked Pearl",,"100% Cotton","Men",,"Apparel","Tees",,"regular","Standard Size Chart","Runs true to size",25,0,"Pure play.


A Star Chevron staple with a screenprinted logo across the chest in a variety of colors fit for any game. 100% cotton.





Made in Mexico. Machine wash cold.",41130,41114,"12 Fall","Runout",,,,,,0,999999,,,,"N",,
3310113,"MP_1761","Online","Men's Star Chevron Tee","Vaporous Grey",,"100% Cotton","Men",,"Apparel","Tees",,"regular","Standard Size Chart","Runs true to size",25,0,"Pure play.


A Star Chevron staple with a screenprinted logo across the chest in a variety of colors fit for any game. 100% cotton.





Made in Mexico. Machine wash cold.",41130,41114,"12 Fall","Runout",,,,,,0,"FAFAFA",0,,,"N",,
"O057M001",,"Online","Men's Star Chevron Tee","Jet Black",,"100% Cotton","Men",,"Apparel","Tees",,"regular","Standard Size Chart",,28,4.99,,,,"11 Fall","Runout",,,,,,0,,,"O311M057-001","pending","N",,
"05315C",,"Offline","Men's Star Shield  Crew Tee","Jet Black",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,07/01/2013,"13 Fall","Runout",56,,,,,0,,,"05315C","pending","N",,
"7474035C",,"Offline","Men's Stars & Stripe Crew Tee","Multi",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,12/01/2013,"13 Holiday","Runout",62,,,,,0,,,"07274C","pending","N",,
"5660002C",,"Online","Men's Throw It All Back Tee","Phantom",,"100% Cotton","Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,0,,41306,41306,"13 Spring","Runout",,,,,,0,,,"05660C",,"N",,
"05873C",,"Offline","Men's Tire W/ Wings","Charcoal",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,25,,,,11/01/2013,"13 Holiday","Runout",71,,,,,0,,,"05873C","pending","N",,
"03414C",,"Online","Men's Utility Shirt","Drizzle Grey",,"Cotton","Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,68,49.99,,41306,41275,"13 Spring","Runout",,,,,,0,,,"03414C",,"N",,
"05891C",,"Offline","Men's Wolf Tee",0,,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,11/01/2013,"13 Holiday","Runout",68,,,,,0,,,"05891C","pending","N",,
"4669115C",,"Offline","Men's Zip Out  Hoodie","Snow Heather",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,58,,,,07/01/2013,"13 Fall","Runout",27,,,,,0,,,"04669C","pending","N",,
"4669384C",,"Offline","Men's Zip Out  Hoodie","Beluga Heather",,,"Men",,"Apparel","Hoodies",,"regular","Standard Size Chart",,58,,,,07/01/2013,"13 Fall","Runout",20,,,,,0,,,"04669C","pending","N",,
1524002,,"Online","Moth V-Neck Tee","Phantom",,"100% Cotton","Women",,"Apparel","Tees",,"regular","Standard Size Chart",,34,24.99,,41142,41114,"12 Fall","Runout",,,,,,0,,,,,"N",,
"04058C",,"Online","Moto Jacket","Dark Shadow",,"Cotton","Men",,"Apparel","Jackets",,"regular","Standard Size Chart",,78,0,,,41395,"13 Summer","Runout",26,,,,,0,,,,,"N",,
"03173C",,"Online","Moto Shirt Jacket","Phantom",,"Jersey Cotton","Women",,"Apparel","Jackets",,"regular","Standard Size Chart",,128,0,,41297,41275,"13 Spring","Runout",,,,,,0,,,"03173C",,"N",,
"L23097",,"Online","Multi-Eyelet Stretchy Lace- 107""","Black",,"Polyester","Unisex",,"Accessories","Laces",,"regular","Standard Size Chart",,7,4.99,,40485,40452,"10 Holiday","Carry Over",,,,,,0,,,,,"N",,
9002398,,"Online","No Show Kids Sock 3pk","Black/Grey/Navy","Low","Cotton & Nylon","Kids",,"Accessories","Socks",,"regular","Standard Size Chart",,8.99,0,,41361,41334,"13 Spring","Runout",100,,,,,0,,,,,"N",,
"SG40817",,"Online","On Your Mark","Black",,,"Men",,"Accessories","Sunglasses",,"regular","Standard Size Chart",,69,0,,,41334,"13 Spring","Runout",14,,,,,0,,,,,"N",,
"SG27603",,"Online","Opening Band","Blue",,,"Unisex",,"Accessories","Sunglasses","Opening Band","regular","Standard Size Chart",,59,,,,,"11 Spring","Runout",,,,,,0,,,,"pending","N",,
"W28623",,"Online","Overtime","Black",,"Silicone","Unisex",,"Accessories","Watches","Overtime","regular","Standard Size Chart",,125,,,,,"11 Spring","Runout",,,,,,0,,,,"pending","N",,
"132855C",,"Online","Pappalardo Pro","Grey/Black",,"Suede","Men",,"CONS","Skate","CONS","regular",,"Runs true to size",65,,,,,,"Runout",,,,,,0,,,,"pending","N",,
9002397,,"Online","Patterned Sock 6pk","Black/Multi","Low","Cotton & Nylon","Women",,"Accessories","Socks",,"regular","Standard Size Chart",,12.99,0,,41361,41334,"13 Spring","Runout",200,,,,,0,,,,,"N",,
"SG40819","MP_2050","Online","Pedal","Black",,,"Women",,"Accessories","Sunglasses",,"regular","Standard Size Chart",,59,0,,,41334,"13 Spring","Runout",12,,,,,0,,,,,"N",,
"SG40820","MP_2050","Online","Pedal","Neon Pink",,,"Women",,"Accessories","Sunglasses",,"regular","Standard Size Chart",,59,0,,,41334,"13 Spring","Runout",8,,,,,0,,,,,"N",,
"R512W905","MP_2023","Online","Pembrook Skinny Denim","Suitor",,"Cotton & Spandex","Women",,"Apparel","Pants & Shorts",,"regular","Standard Size Chart",,78,54.99,,40764,40764,"11 Fall","Runout",,,,,,0,,,"R310W512",,"N",,
"R513W005","MP_2023","Online","Pembrook Skinny Denim","Black Star",,"Cotton & Spandex","Women",,"Apparel","Pants & Shorts",,"regular","Standard Size Chart",,78,54.99,,40764,40764,"11 Fall","Runout",,,,,,0,,,"R410W513",,"N",,
"R513W076","MP_2023","Online","Pembrook Skinny Denim","Salsoul",,"Cotton & Spandex","Women",,"Apparel","Pants & Shorts",,"regular","Standard Size Chart",,78,54.99,,40764,40764,"11 Fall","Runout",,,,,,0,,,"R210W513",,"N",,
"R516W906","MP_2023","Online","Pembrook Skinny Denim","Treasure",,"Cotton & Spandex","Women",,"Apparel","Pants & Shorts",,"regular","Standard Size Chart",,78,54.99,,40764,40764,"11 Fall","Runout",,,,,,0,,,"R310W516",,"N",,
"6067002C",,"Offline","Phantom Chuck Patch Play","Phantom",,"100% Cotton","Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,0,,,41365,"13 Summer","Runout",70,,,,,0,,,,"pending","N",,
"6076002C",,"Online","PHANTOM MUSIC TOV","PHANTOM",,,"Men",,"Apparel","Tees",,"regular","Standard Size Chart",,25,,,,06/01/2013,"13 Spring","Runout",25,,,,,0,,,"6076002C","pending","N",,
1581625,"MP_1762","Online","Plaid Shirt","Jester Red Multi",,"Cotton","Women",,"Apparel","Shirts",,"regular","Standard Size Chart","Runs true to size",68,47.99,"Shortist Sleeves.


When short sleeves are too short and long sleeves are too long, this 3/4-sleeve button down is just right. Vertical crinkling shirting. 100% cotton.





Made in China. Machine wash cold.",41142,41114,"12 Fall","Runout",,,,,,0,"B22222",0,,,"N",,
"140764C",,"Offline","Pro Blaze","Parchment","Hi","Leather","Unisex","Cons","Skate","CONS","Heritage Basketball","regular","Standard Size Chart","Runs true to size",70,,,,08/01/2013,"13 Fall","Runout",160,,,,,0,,,,"pending","N",,
"141831C",,"Offline","Pro Field","Andorra","Hi","Leather","Unisex","Cons","Cons","Pro Field","Men's Boots","regular","Standard Size Chart","Runs true to size",110,,,,10/01/2013,"13 Holiday","Runout",98.4615384615385,,,,,0,,,,"pending","N",,
"141832C",,"Offline","Pro Field","Phantom","Hi","Leather","Unisex","Cons","Cons","Pro Field","Men's Boots","regular","Standard Size Chart","Runs true to size",110,,,,10/01/2013,"13 Holiday","Runout",123.076923076923,,,,,0,,,,"pending","N",,
